5.0	0.13274785100286535	0.2249321980274258	6.1774520069808005	4.726472671406796	0.061130952380952376	0.165950814033003	27.656871921182262	11.128809141458586	0.8291878077137596	0.22785439832228302
10.0	0.13783164983164986	0.23878330093562822	missing	missing	0.05230952380952379	0.14767780644120432	29.012592592592608	12.32611684197892	0.4431345696048547	0.26841212491694283
20.0	0.1483314447592068	0.27879308788958357	6.362821869488535	4.742671151602307	0.06089285714285713	0.20264502557484582	29.54860294117648	12.828086613035444	0.30425665490207254	0.2398159162858435
40.0	0.17280571428571426	0.25099256709146134	5.141864555848722	3.648485280051054	0.061579925650557574	0.20133241948192307	30.24031553398059	11.228833156689971	0.19425066272678412	0.20590052218796615
60.0	0.207048710601719	0.2841415492923417	3.798037634408602	2.375909655858081	0.09086444007858546	0.22052648012818557	29.46625899280575	11.722145068616259	0.12364729678222273	0.18103607174167005
80.0	0.24212702702702674	0.2375606214444139	2.345871725383922	1.7619348977026517	0.19529304029304037	0.356802320089427	26.694334085778777	8.380511771562198	0.06380411511354402	0.1361215769211245
100.0	0.22373809523809549	0.22393427578457792	1.1257336956521742	0.9908129026354733	0.45222018348623855	0.5464743508491472	22.169999999999987	8.33427189272461	0.03613449870676292	0.12310017176628554
120.0	0.15559050445103856	0.20141985208595523	0.353963470319635	0.4543496189010111	0.8605510204081633	0.6859593184388919	18.09521951219513	7.633799604814387	0.028810769460996397	0.1312547876976362
140.0	0.1029969696969698	0.15908615353357597	0.1231197771587744	0.39504612112632903	1.3038074398249453	0.8129898996139813	14.217175572519082	6.859983668408428	0.025375050649884635	0.13409589011964418
160.0	0.06066969696969705	0.10753588496933893	missing	missing	1.7759637188208612	1.2003136099857605	12.936897435897437	7.076211051327113	0.02423605980118145	0.13607138262753773
200.0	0.018380789022298425	0.05482022265947829	missing	missing	2.412422997946612	0.9066684151018266	10.693974358974366	6.57491328292656	0.020622742312422948	0.1265499722600458
