25.108750000000004	24.078571428571426	27.339	33.54333333333332	30.710526315789473	28.5815	36.551481481481474	31.85642857142857	30.94272727272727	32.89666666666667	33.24937500000001	30.776999999999997	24.83111111111111	19.59	25.191250000000004	23.62153846153846	25.58631578947368	25.935000000000002	24.608888888888888	24.435555555555553	23.2595	26.938	23.7448	20.26666666666667
24.625714285714285	28.561176470588233	27.733333333333338	31.448750000000004	28.735416666666666	35.75576923076923	34.305151515151515	33.46842105263158	33.52636363636363	32.61	33.089999999999996	31.755	26.02526315789474	22.679000000000002	26.663846153846155	21.838333333333335	22.91619047619048	25.4575	24.3588888888889	27.1725	27.196399999999993	21.27	23.083571428571425	0.0
25.00125	26.166111111111114	26.834999999999997	33.02321428571429	32.00695652173914	36.28769230769231	36.8478125	34.197	31.642083333333343	36.395	32.99125	28.02083333333333	30.929473684210517	25.877	26.144375	24.290909090909096	26.99272727272727	26.58	25.424210526315786	26.668888888888887	23.985652173913035	25.43625	23.599999999999998	20.459999999999997
23.990000000000002	25.593157894736844	26.561904761904763	32.829655172413794	31.751739130434782	32.754583333333336	38.94818181818181	31.232380952380947	32.63833333333333	39.42	36.28750000000001	26.486666666666665	34.178000000000004	30.718181818181815	30.875333333333337	27.2923076923077	29.624761904761904	27.447142857142858	25.84947368421053	31.33	24.305217391304346	20.973000000000003	24.14423076923077	25.53333333333333
21.58857142857143	26.567777777777778	23.952000000000005	28.827307692307688	26.29869565217391	31.450416666666666	34.183714285714295	34.94857142857144	35.04173913043478	40.775	37.011250000000004	29.86785714285714	32.16842105263158	32.503	30.241176470588236	26.38	29.75826086956522	31.413750000000004	28.046842105263156	23.40222222222222	24.648636363636363	23.705454545454543	23.071481481481488	24.536666666666665
21.28888888888889	22.949444444444445	22.509999999999998	24.247692307692304	24.138400000000004	24.489599999999996	29.574000000000005	26.53772727272727	30.805384615384607	41.49999999999999	34.436249999999994	27.054285714285708	32.6078947368421	28.69333333333334	30.30875	27.732857142857142	30.514545454545452	25.865	27.260526315789477	19.901	23.2048	22.70727272727273	22.30324324324324	27.409999999999997
19.700000000000003	20.111111111111114	21.904999999999994	21.571935483870963	19.929230769230767	22.233461538461537	23.308437500000004	18.152105263157893	23.000416666666666	33.43888888888889	28.546250000000004	23.50615384615385	28.82315789473685	22.52846153846154	26.137222222222224	19.89	24.790909090909096	21.97	22.371052631578944	16.485999999999997	19.61608695652174	16.937857142857144	19.419714285714285	17.66
14.81625	21.133684210526315	18.662272727272725	20.61125	18.212307692307693	20.54521739130435	20.68166666666667	16.179	16.486842105263158	15.9725	21.594666666666665	14.856	20.20157894736842	17.689230769230768	18.443529411764708	16.484166666666663	18.8804347826087	19.529999999999998	19.503888888888888	13.642499999999998	14.820434782608697	11.42181818181818	16.217499999999998	9.29
12.604285714285714	16.018823529411765	15.239047619047621	19.442692307692308	18.16583333333333	15.641363636363634	15.396296296296294	13.018235294117645	13.234347826086958	15.66375	15.2075	8.791818181818181	14.234210526315792	10.697272727272729	14.096666666666664	13.455454545454545	13.723157894736843	12.498571428571429	12.837777777777776	10.54	13.234782608695651	9.66	11.388518518518516	16.64666666666667
7.835	14.281875	12.3395	17.05846153846154	15.8235	15.822500000000003	13.597666666666665	10.643529411764705	12.332857142857144	14.655	16.5225	7.870000000000001	12.140588235294118	9.102727272727272	12.057142857142855	11.243333333333332	15.553809523809521	12.038333333333332	12.756111111111109	9.78	11.52772727272727	10.14285714285714	11.478148148148147	10.19
5.887777777777778	11.499999999999998	11.63	13.085925925925928	12.745238095238093	12.855652173913041	10.871249999999998	9.781764705882352	9.993199999999998	11.995	14.510625000000003	7.047	11.737894736842106	7.636363636363637	8.337333333333333	8.750000000000002	11.42	9.57	11.357368421052632	7.863333333333333	8.87217391304348	9.541666666666666	8.581851851851852	4.79
11.015714285714283	8.630714285714287	8.516944444444443	9.442162162162157	9.085813953488373	11.268	9.962941176470588	7.86258064516129	10.489499999999998	9.963571428571427	11.750606060606062	5.683684210526316	10.246944444444445	7.083809523809525	8.8225	9.293913043478259	11.948181818181814	9.909	9.817499999999999	7.416470588235293	10.703414634146341	8.631111111111114	8.424716981132073	8.479999999999999
5.612857142857144	9.681000000000001	6.916	8.903636363636364	7.837777777777778	8.416999999999998	8.5215	7.437857142857142	8.103684210526314	10.39	10.63705882352941	6.640000000000001	9.363157894736844	8.5	8.433333333333335	9.577272727272728	10.94904761904762	10.834	12.636111111111113	6.76625	10.054736842105264	7.452857142857142	8.07777777777778	0.0
6.015000000000001	7.433999999999999	6.843571428571429	8.277272727272726	7.483157894736842	8.454545454545455	8.543636363636365	7.300769230769232	6.371818181818182	11.707142857142857	9.065882352941177	4.736666666666667	9.706315789473685	8.899090909090908	8.104705882352942	8.696	11.006	8.992	12.680588235294115	6.033636363636364	8.593157894736843	7.4030000000000005	7.634444444444443	9.719999999999999
